time,station,bewd_i,bewd_i_flag,bewd_ii,bewd_ii_flag,bewd_iii,bewd_iii_flag,bewm_i,bewm_i_flag,bewm_ii,bewm_ii_flag,bewm_iii,bewm_iii_flag,bewm_mittel,bewm_mittel_flag,bft6,bft6_flag,bft8,bft8_flag,cglo_j,cglo_j_flag,dampf_i,dampf_i_flag,dampf_ii,dampf_ii_flag,dampf_iii,dampf_iii_flag,dampf_mittel,dampf_mittel_flag,dd32_i,dd32_i_flag,dd32_ii,dd32_ii_flag,dd32_iii,dd32_iii_flag,erdb_i,erdb_i_flag,erdb_ii,erdb_ii_flag,erdb_iii,erdb_iii_flag,ffx,ffx_flag,gew,gew_flag,glatt,glatt_flag,nebel,nebel_flag,p_i,p_i_flag,p_ii,p_ii_flag,p_iii,p_iii_flag,p_mittel,p_mittel_flag,raureif,raureif_flag,reif,reif_flag,rfb_i,rfb_i_flag,rfb_ii,rfb_ii_flag,rfb_iii,rfb_iii_flag,rfb_mittel,rfb_mittel_flag,rf_i,rf_i_flag,rf_ii,rf_ii_flag,rf_iii,rf_iii_flag,rf_mittel,rf_mittel_flag,rr,rra_manu,rra_manu_flag,rra_manu_i,rra_manu_i_flag,rra_manu_iii,rra_manu_iii_flag,rr_flag,rr_i,rr_i_flag,rr_iii,rr_iii_flag,sh,sha_manu,sha_manu_flag,sh_flag,sh_manu,sh_manu_flag,shneu_manu,shneu_manu_flag,sicht_i,sicht_i_flag,sicht_ii,sicht_ii_flag,sicht_iii,sicht_iii_flag,so_h,so_h_flag,tau,tau_flag,tl_i,tl_i_flag,tl_ii,tl_ii_flag,tl_iii,tl_iii_flag,tlmax,tlmax_flag,tlmin,tlmin_flag,tl_mittel,tl_mittel_flag,tsmin,tsmin_flag,vvbft_i,vvbft_i_flag,vvbft_ii,vvbft_ii_flag,vvbft_iii,vvbft_iii_flag,vv_mittel,vv_mittel_flag,zeitx,zeitx_flag,substation
2007-03-13T00:00+00:00,30,,20,,20.0,,20.0,0.0,20,0.0,20.0,0.0,20.0,0.0,20,0.0,,0.0,,1642.0,20,7.0,20,9.1,20.0,7.3,20.0,7.8,20.0,28.0,20,16.0,20,4.0,20,1.0,20,0.0,20.0,0.0,20.0,6.1,20,0.0,,0.0,,0.0,,982.3,20,980.6,20.0,980.9,20.0,981.3,20.0,0.0,,0.0,,,,,,,,,,91,20,45.0,20.0,51.0,20.0,62.0,20.0,-1,0.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,50000.0,20,50000.0,20.0,50000.0,20.0,10.9,20,1.0,,3.3,20,17.6,20.0,12.4,20.0,19.1,20.0,2.2,20.0,10.7,20.0,-0.7,20,2.0,20,2.0,20,1.0,20,2.1,20,1523.0,20,16412
2007-03-14T00:00+00:00,30,,20,1.0,20.0,1.0,20.0,0.0,20,1.0,20.0,1.0,20.0,7.0,20,0.0,,0.0,,1648.0,20,6.8,20,7.9,20.0,7.0,20.0,7.2,20.0,4.0,20,28.0,20,28.0,20,1.0,20,0.0,20.0,0.0,20.0,9.1,20,0.0,,0.0,,0.0,,983.0,20,981.7,20.0,982.8,20.0,982.5,20.0,0.0,,0.0,,,,,,,,,,89,20,35.0,20.0,40.0,20.0,55.0,20.0,-1,0.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,50000.0,20,50000.0,20.0,50000.0,20.0,10.9,20,1.0,,3.2,20,19.5,20.0,15.3,20.0,21.1,20.0,2.7,20.0,11.9,20.0,0.2,20,1.0,20,1.0,20,1.0,20,1.0,20,1106.0,20,16412
2007-03-15T00:00+00:00,30,,20,0.0,20.0,0.0,20.0,0.0,20,8.0,20.0,8.0,20.0,53.0,20,0.0,,0.0,,1575.0,20,6.9,20,8.3,20.0,7.9,20.0,7.7,20.0,4.0,20,12.0,20,8.0,20,1.0,20,0.0,20.0,0.0,20.0,5.7,20,0.0,,0.0,,0.0,,985.0,20,981.4,20.0,980.3,20.0,982.2,20.0,0.0,,0.0,,,,,,,,,,89,20,51.0,20.0,62.0,20.0,67.0,20.0,-1,0.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,15000.0,20,15000.0,20.0,15000.0,20.0,10.4,20,1.0,,3.3,20,14.2,20.0,10.5,20.0,15.3,20.0,3.1,20.0,9.2,20.0,0.1,20,1.0,20,1.0,20,1.0,20,1.0,20,1047.0,20,16412
2007-03-16T00:00+00:00,30,0.0,20,0.0,20.0,0.0,20.0,1.0,20,3.0,20.0,1.0,20.0,17.0,20,0.0,,0.0,,1650.0,20,6.5,20,8.2,20.0,7.6,20.0,7.4,20.0,32.0,20,16.0,20,12.0,20,1.0,20,0.0,20.0,0.0,20.0,5.4,20,0.0,,0.0,,0.0,,980.1,20,977.7,20.0,977.3,20.0,978.4,20.0,0.0,,0.0,,,,,,,,,,91,20,47.0,20.0,56.0,20.0,65.0,20.0,-1,0.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,30000.0,20,30000.0,20.0,30000.0,20.0,10.9,20,1.0,,2.1,20,15.4,20.0,11.5,20.0,16.9,20.0,1.8,20.0,9.4,20.0,-1.1,20,1.0,20,2.0,20,1.0,20,1.5,20,1341.0,20,16412
2007-03-17T00:00+00:00,30,0.0,20,2.0,20.0,2.0,20.0,1.0,20,10.0,20.0,9.0,20.0,67.0,20,0.0,,0.0,,1218.0,20,6.6,20,8.6,20.0,6.0,20.0,7.1,20.0,32.0,20,16.0,20,28.0,20,0.0,20,0.0,20.0,0.0,20.0,11.4,20,0.0,,0.0,,0.0,,974.9,20,971.0,20.0,972.1,20.0,972.7,20.0,0.0,,0.0,,,,,,,,,,90,20,45.0,20.0,38.0,20.0,58.0,20.0,-1,0.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,15000.0,20,20000.0,20.0,20000.0,20.0,6.4,20,1.0,,2.5,20,16.8,20.0,13.8,20.0,17.7,20.0,2.0,20.0,9.9,20.0,-0.5,20,1.0,20,1.0,20,3.0,20,2.1,20,1806.0,20,16412
2007-03-18T00:00+00:00,30,1.0,20,1.0,20.0,1.0,20.0,1.0,20,2.0,20.0,1.0,20.0,13.0,20,0.0,,0.0,,1649.0,20,7.0,20,10.2,20.0,9.3,20.0,8.8,20.0,4.0,20,16.0,20,16.0,20,0.0,20,0.0,20.0,0.0,20.0,12.6,20,0.0,,0.0,,0.0,,969.6,20,959.7,20.0,954.6,20.0,961.3,20.0,0.0,,0.0,,,,,,,,,,79,20,48.0,20.0,55.0,20.0,61.0,20.0,6.8,1.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,30000.0,20,20000.0,20.0,20000.0,20.0,10.8,20,1.0,,5.3,20,18.5,20.0,14.8,20.0,19.5,20.0,5.0,20.0,12.3,20.0,1.4,20,1.0,20,2.0,20,2.0,20,2.1,20,2154.0,20,16412
2007-03-19T00:00+00:00,30,2.0,20,2.0,20.0,2.0,20.0,10.0,20,10.0,20.0,10.0,20.0,100.0,20,0.0,,0.0,,199.0,20,7.7,20,6.2,20.0,6.2,20.0,6.7,20.0,28.0,20,16.0,20,28.0,20,2.0,20,6.0,20.0,6.0,20.0,13.4,20,0.0,,0.0,,0.0,,950.3,20,950.9,20.0,948.3,20.0,949.8,20.0,0.0,,0.0,,,,,,,,,,93,20,95.0,20.0,91.0,20.0,93.0,20.0,33.0,5.0,20.0,1.0,20,5.0,20.0,20.0,6.8,20,19.6,20.0,,0.0,20,,-1.0,20,-1.0,20,5000.0,20,2000.0,20.0,5000.0,20.0,0.0,20,0.0,,4.2,20,0.9,20.0,1.6,20.0,14.8,20.0,0.8,20.0,7.8,20.0,0.0,20,3.0,20,1.0,20,1.0,20,2.1,20,627.0,20,16412
2007-03-20T00:00+00:00,30,2.0,20,2.0,20.0,1.0,20.0,10.0,20,10.0,20.0,6.0,20.0,87.0,20,0.0,,0.0,,499.0,20,6.1,20,6.4,20.0,6.4,20.0,6.3,20.0,32.0,20,20.0,20,28.0,20,6.0,20,6.0,20.0,6.0,20.0,9.3,20,0.0,,0.0,,0.0,,942.7,20,945.3,20.0,947.9,20.0,945.3,20.0,0.0,,0.0,,,,,,,,,,91,20,86.0,20.0,90.0,20.0,89.0,20.0,0.6,5.0,20.0,2.0,20,5.0,20.0,20.0,13.4,20,0.6,20.0,,2.0,20,,5.0,20,5.0,20,20000.0,20,10000.0,20.0,30000.0,20.0,0.0,20,0.0,,1.3,20,2.8,20.0,2.1,20.0,4.2,20.0,0.5,20.0,2.4,20.0,0.0,20,1.0,20,1.0,20,1.0,20,1.0,20,821.0,20,16412
2007-03-21T00:00+00:00,30,1.0,20,1.0,20.0,1.0,20.0,9.0,20,9.0,20.0,10.0,20.0,93.0,20,0.0,,0.0,,1171.0,20,5.1,20,4.4,20.0,3.9,20.0,4.5,20.0,28.0,20,32.0,20,32.0,20,6.0,20,5.0,20.0,5.0,20.0,8.6,20,0.0,,0.0,,0.0,,951.3,20,955.9,20.0,959.5,20.0,955.6,20.0,0.0,,1.0,,,,,,,,,,87,20,45.0,20.0,47.0,20.0,60.0,20.0,-1,0.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,2.0,20,,2.0,20,0.0,20,50000.0,20,50000.0,20.0,30000.0,20.0,4.2,20,1.0,,-0.7,20,6.7,20.0,4.4,20.0,6.8,20.0,-1.8,20.0,2.5,20.0,-4.0,20,1.0,20,2.0,20,2.0,20,2.1,20,1357.0,20,16412
2007-03-22T00:00+00:00,30,1.0,20,1.0,20.0,1.0,20.0,9.0,20,7.0,20.0,10.0,20.0,87.0,20,0.0,,0.0,,1479.0,20,4.9,20,4.5,20.0,4.8,20.0,4.7,20.0,28.0,20,4.0,20,8.0,20,5.0,20,1.0,20.0,1.0,20.0,5.9,20,0.0,,0.0,,0.0,,962.9,20,963.2,20.0,964.2,20.0,963.4,20.0,0.0,,1.0,,,,,,,,,,80,20,40.0,20.0,52.0,20.0,57.0,20.0,-1,0.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,1.0,20,,-1.0,20,-1.0,20,50000.0,20,50000.0,20.0,30000.0,20.0,6.9,20,0.0,,0.0,20,8.6,20.0,5.9,20.0,9.2,20.0,-0.5,20.0,4.4,20.0,-2.9,20,1.0,20,1.0,20,1.0,20,1.0,20,1012.0,20,16412
2007-03-23T00:00+00:00,30,1.0,20,1.0,20.0,1.0,20.0,3.0,20,10.0,20.0,10.0,20.0,77.0,20,1.0,,0.0,,1222.0,20,5.2,20,5.8,20.0,5.1,20.0,5.4,20.0,28.0,20,32.0,20,28.0,20,1.0,20,1.0,20.0,1.0,20.0,17.3,20,0.0,,0.0,,0.0,,960.5,20,955.3,20.0,954.9,20.0,956.9,20.0,0.0,,0.0,,,,,,,,,,73,20,45.0,20.0,49.0,20.0,56.0,20.0,5.3,1.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,50000.0,20,50000.0,20.0,30000.0,20.0,7.4,20,0.0,,2.0,20,10.7,20.0,7.5,20.0,11.1,20.0,1.4,20.0,6.3,20.0,-0.8,20,2.0,20,2.0,20,3.0,20,3.2,20,2143.0,20,16412
2007-03-24T00:00+00:00,30,2.0,20,2.0,20.0,2.0,20.0,10.0,20,10.0,20.0,10.0,20.0,100.0,20,0.0,,0.0,,268.0,20,6.4,20,7.5,20.0,7.2,20.0,7.0,20.0,28.0,20,28.0,20,28.0,20,2.0,20,2.0,20.0,2.0,20.0,14.7,20,0.0,,0.0,,0.0,,958.4,20,962.4,20.0,965.6,20.0,962.1,20.0,0.0,,0.0,,,,,,,,,,76,20,92.0,20.0,92.0,20.0,87.0,20.0,12.6,1.0,20.0,1.0,20,1.0,20.0,20.0,5.3,20,10.3,20.0,,0.0,20,,-1.0,20,-1.0,20,20000.0,20,10000.0,20.0,10000.0,20.0,0.0,20,0.0,,4.6,20,4.1,20.0,3.5,20.0,7.5,20.0,3.3,20.0,5.4,20.0,2.5,20,2.0,20,2.0,20,1.0,20,2.1,20,142.0,20,16412
2007-03-25T00:00+00:00,30,2.0,20,2.0,20.0,1.0,20.0,10.0,20,8.0,20.0,5.0,20.0,77.0,20,0.0,,0.0,,766.0,20,7.0,20,8.1,20.0,7.6,20.0,7.6,20.0,28.0,20,8.0,20,32.0,20,2.0,20,2.0,20.0,2.0,20.0,10.0,20,0.0,,0.0,,0.0,,973.9,20,975.0,20.0,975.6,20.0,974.8,20.0,0.0,,0.0,,,,,,,,,,91,20,64.0,20.0,71.0,20.0,75.0,20.0,-1,0.0,20.0,1.0,20,0.0,20.0,20.0,2.3,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,15000.0,20,30000.0,20.0,50000.0,20.0,1.1,20,0.0,,3.3,20,10.4,20.0,7.9,20.0,11.9,20.0,2.8,20.0,7.4,20.0,2.5,20,2.0,20,2.0,20,1.0,20,2.1,20,1624.0,20,16412
2007-03-26T00:00+00:00,30,2.0,20,1.0,20.0,1.0,20.0,4.0,20,9.0,20.0,7.0,20.0,67.0,20,0.0,,0.0,,1222.0,20,7.3,20,6.9,20.0,7.2,20.0,7.1,20.0,28.0,20,8.0,20,4.0,20,1.0,20,1.0,20.0,2.0,20.0,8.3,20,0.0,,0.0,,0.0,,976.8,20,977.1,20.0,977.7,20.0,977.2,20.0,0.0,,0.0,,,,,,,,,,79,20,50.0,20.0,64.0,20.0,64.0,20.0,0.3,1.0,20.0,0.0,20,1.0,20.0,20.0,-1,20,0.1,20.0,,0.0,20,,-1.0,20,-1.0,20,20000.0,20,20000.0,20.0,15000.0,20.0,5.0,20,1.0,,5.8,20,11.7,20.0,8.7,20.0,13.6,20.0,4.5,20.0,9.1,20.0,0.9,20,2.0,20,2.0,20,2.0,20,2.6,20,1339.0,20,16412
2007-03-27T00:00+00:00,30,2.0,20,2.0,20.0,1.0,20.0,9.0,20,7.0,20.0,9.0,20.0,83.0,20,0.0,,0.0,,1153.0,20,6.9,20,6.7,20.0,6.1,20.0,6.6,20.0,28.0,20,12.0,20,8.0,20,1.0,20,1.0,20.0,1.0,20.0,7.3,20,0.0,,0.0,,0.0,,978.1,20,976.5,20.0,976.3,20.0,977.0,20.0,0.0,,0.0,,,,,,,,,,70,20,48.0,20.0,53.0,20.0,57.0,20.0,-1,0.0,20.0,1.0,20,0.0,20.0,20.0,0.2,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,10000.0,20,30000.0,20.0,30000.0,20.0,3.9,20,1.0,,6.8,20,11.9,20.0,9.0,20.0,12.4,20.0,5.8,20.0,9.1,20.0,1.3,20,1.0,20,2.0,20,1.0,20,1.5,20,1527.0,20,16412
2007-03-28T00:00+00:00,30,1.0,20,2.0,20.0,1.0,20.0,7.0,20,7.0,20.0,8.0,20.0,73.0,20,0.0,,0.0,,1538.0,20,6.2,20,6.2,20.0,5.7,20.0,6.0,20.0,28.0,20,12.0,20,8.0,20,1.0,20,1.0,20.0,1.0,20.0,8.9,20,0.0,,0.0,,0.0,,974.5,20,974.0,20.0,974.7,20.0,974.4,20.0,0.0,,0.0,,,,,,,,,,79,20,40.0,20.0,50.0,20.0,56.0,20.0,-1,0.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,20000.0,20,30000.0,20.0,20000.0,20.0,7.5,20,1.0,,3.5,20,13.4,20.0,8.9,20.0,13.5,20.0,2.5,20.0,8.0,20.0,-0.4,20,2.0,20,2.0,20,1.0,20,2.1,20,1225.0,20,16412
2007-03-29T00:00+00:00,30,2.0,20,2.0,20.0,1.0,20.0,10.0,20,10.0,20.0,9.0,20.0,97.0,20,0.0,,0.0,,1014.0,20,7.7,20,7.6,20.0,8.1,20.0,7.8,20.0,32.0,20,8.0,20,4.0,20,1.0,20,1.0,20.0,1.0,20.0,6.1,20,0.0,,0.0,,0.0,,974.0,20,973.2,20.0,972.7,20.0,973.3,20.0,0.0,,0.0,,,,,,,,,,86,20,64.0,20.0,75.0,20.0,75.0,20.0,0.0,1.0,20.0,0.0,20,1.0,20.0,20.0,-1,20,0.0,20.0,,0.0,20,,-1.0,20,-1.0,20,5000.0,20,20000.0,20.0,20000.0,20.0,2.4,20,1.0,,5.4,20,9.5,20.0,8.1,20.0,11.4,20.0,5.3,20.0,8.4,20.0,4.7,20,1.0,20,2.0,20,2.0,20,2.1,20,1214.0,20,16412
2007-03-30T00:00+00:00,30,1.0,20,1.0,20.0,2.0,20.0,9.0,20,10.0,20.0,10.0,20.0,97.0,20,0.0,,0.0,,1146.0,20,6.5,20,8.0,20.0,8.6,20.0,7.7,20.0,4.0,20,12.0,20,28.0,20,1.0,20,1.0,20.0,1.0,20.0,6.0,20,0.0,,0.0,,0.0,,970.7,20,969.4,20.0,969.3,20.0,969.8,20.0,0.0,,1.0,,,,,,,,,,92,20,64.0,20.0,74.0,20.0,77.0,20.0,0.4,1.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,10000.0,20,30000.0,20.0,15000.0,20.0,4.7,20,1.0,,2.0,20,10.3,20.0,9.2,20.0,10.9,20.0,0.7,20.0,5.8,20.0,-1.6,20,1.0,20,2.0,20,2.0,20,2.1,20,1352.0,20,16412
2007-03-31T00:00+00:00,30,2.0,20,1.0,20.0,1.0,20.0,10.0,20,10.0,20.0,10.0,20.0,100.0,20,0.0,,0.0,,781.0,20,9.2,20,7.7,20.0,7.9,20.0,8.3,20.0,28.0,20,8.0,20,0.0,20,2.0,20,1.0,20.0,1.0,20.0,5.5,20,0.0,,0.0,,0.0,,971.4,20,973.1,20.0,974.9,20.0,973.1,20.0,0.0,,0.0,,,,,,,,,,90,20,53.0,20.0,57.0,20.0,67.0,20.0,0.4,1.0,20.0,1.0,20,0.0,20.0,20.0,0.4,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,15000.0,20,15000.0,20.0,15000.0,20.0,0.4,20,0.0,,7.3,20,12.5,20.0,11.9,20.0,13.3,20.0,6.9,20.0,10.1,20.0,6.0,20,1.0,20,1.0,20,0.0,20,0.6,20,1257.0,20,16412
2007-04-01T00:00+00:00,30,2.0,20,2.0,20.0,1.0,20.0,10.0,20,10.0,20.0,10.0,20.0,100.0,20,0.0,,0.0,,783.0,20,9.8,20,8.6,20.0,9.8,20.0,9.4,20.0,32.0,20,16.0,20,28.0,20,2.0,20,1.0,20.0,1.0,20.0,8.8,20,0.0,,0.0,,0.0,,979.2,20,981.8,20.0,983.0,20.0,981.3,20.0,0.0,,0.0,,,,,,,,,,91,20,58.0,20.0,76.0,20.0,75.0,20.0,3.9,1.0,20.0,1.0,20,1.0,20.0,20.0,0.4,20,0.5,20.0,,0.0,20,,-1.0,20,-1.0,20,4000.0,20,10000.0,20.0,15000.0,20.0,1.2,20,0.0,,8.1,20,12.9,20.0,10.7,20.0,14.2,20.0,8.1,20.0,11.2,20.0,6.5,20,1.0,20,2.0,20,2.0,20,2.1,20,1349.0,20,16412
2007-04-02T00:00+00:00,30,1.0,20,2.0,20.0,1.0,20.0,9.0,20,7.0,20.0,10.0,20.0,87.0,20,0.0,,0.0,,1650.0,20,9.8,20,8.1,20.0,7.8,20.0,8.6,20.0,28.0,20,20.0,20,28.0,20,2.0,20,1.0,20.0,1.0,20.0,6.7,20,0.0,,0.0,,0.0,,984.1,20,980.3,20.0,977.2,20.0,980.5,20.0,0.0,,0.0,,,,,,,,,,90,20,46.0,20.0,52.0,20.0,63.0,20.0,-1,0.0,20.0,1.0,20,0.0,20.0,20.0,3.4,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,15000.0,20,20000.0,20.0,15000.0,20.0,5.9,20,0.0,,8.2,20,15.5,20.0,13.1,20.0,16.6,20.0,7.9,20.0,12.3,20.0,6.7,20,2.0,20,1.0,20,1.0,20,1.5,20,1431.0,20,16412
2007-04-03T00:00+00:00,30,,20,2.0,20.0,1.0,20.0,0.0,20,9.0,20.0,8.0,20.0,57.0,20,0.0,,0.0,,1648.0,20,7.6,20,8.4,20.0,8.8,20.0,8.3,20.0,28.0,20,16.0,20,8.0,20,1.0,20,1.0,20.0,1.0,20.0,11.5,20,0.0,,0.0,,0.0,,970.0,20,964.6,20.0,962.6,20.0,965.7,20.0,0.0,,0.0,,,,,,,,,,88,20,52.0,20.0,63.0,20.0,68.0,20.0,10.5,1.0,20.0,0.0,20,1.0,20.0,20.0,-1,20,1.4,20.0,,0.0,20,,-1.0,20,-1.0,20,40000.0,20,60000.0,20.0,50000.0,20.0,8.4,20,1.0,,4.9,20,14.1,20.0,11.9,20.0,17.9,20.0,3.4,20.0,10.7,20.0,1.2,20,1.0,20,2.0,20,1.0,20,1.5,20,2029.0,20,16412
2007-04-04T00:00+00:00,30,1.0,20,1.0,20.0,,20.0,10.0,20,10.0,20.0,0.0,20.0,67.0,20,0.0,,0.0,,661.0,20,9.3,20,8.3,20.0,7.4,20.0,8.3,20.0,28.0,20,8.0,20,12.0,20,1.0,20,1.0,20.0,1.0,20.0,5.7,20,0.0,,0.0,,0.0,,963.8,20,967.4,20.0,969.0,20.0,966.7,20.0,0.0,,0.0,,,,,,,,,,87,20,66.0,20.0,71.0,20.0,75.0,20.0,-1,0.0,20.0,1.0,20,0.0,20.0,20.0,9.1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,40000.0,20,10000.0,20.0,15000.0,20.0,0.0,20,1.0,,8.0,20,10.3,20.0,7.5,20.0,12.0,20.0,7.2,20.0,9.6,20.0,6.0,20,1.0,20,2.0,20,1.0,20,1.5,20,15.0,20,16412
2007-04-05T00:00+00:00,30,1.0,20,1.0,20.0,0.0,20.0,1.0,20,8.0,20.0,4.0,20.0,43.0,20,0.0,,0.0,,2196.0,20,5.6,20,5.3,20.0,5.7,20.0,5.5,20.0,4.0,20,16.0,20,20.0,20,1.0,20,1.0,20.0,0.0,20.0,6.2,20,0.0,,0.0,,0.0,,973.6,20,971.3,20.0,970.4,20.0,971.8,20.0,0.0,,1.0,,,,,,,,,,89,20,36.0,20.0,44.0,20.0,56.0,20.0,-1,0.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,50000.0,20,80000.0,20.0,80000.0,20.0,12.4,20,1.0,,0.5,20,12.6,20.0,10.7,20.0,14.2,20.0,-0.8,20.0,6.7,20.0,-3.2,20,1.0,20,2.0,20,1.0,20,1.5,20,1405.0,20,16412
2007-04-06T00:00+00:00,30,0.0,20,0.0,20.0,0.0,20.0,1.0,20,2.0,20.0,5.0,20.0,27.0,20,0.0,,0.0,,2239.0,20,6.8,20,8.6,20.0,8.1,20.0,7.8,20.0,0.0,20,32.0,20,4.0,20,0.0,20,0.0,20.0,0.0,20.0,6.9,20,0.0,,0.0,,0.0,,973.7,20,972.5,20.0,973.6,20.0,973.3,20.0,0.0,,0.0,,,,,,,,,,79,20,36.0,20.0,44.0,20.0,53.0,20.0,-1,0.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,80000.0,20,100000.0,20.0,100000.0,20.0,12.2,20,0.0,,4.9,20,20.4,20.0,16.1,20.0,21.1,20.0,2.9,20.0,12.0,20.0,0.7,20,0.0,20,1.0,20,2.0,20,1.0,20,1559.0,20,16412
2007-04-07T00:00+00:00,30,1.0,20,1.0,20.0,1.0,20.0,9.0,20,8.0,20.0,6.0,20.0,77.0,20,0.0,,0.0,,1985.0,20,8.4,20,9.4,20.0,9.7,20.0,9.2,20.0,4.0,20,20.0,20,4.0,20,0.0,20,0.0,20.0,0.0,20.0,11.1,20,0.0,,0.0,,0.0,,976.6,20,973.1,20.0,973.5,20.0,974.4,20.0,0.0,,0.0,,,,,,,,,,84,20,47.0,20.0,59.0,20.0,63.0,20.0,2.0,1.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,50000.0,20,25000.0,20.0,15000.0,20.0,9.9,20,0.0,,7.0,20,17.5,20.0,14.4,20.0,19.0,20.0,5.6,20.0,12.3,20.0,2.2,20,1.0,20,2.0,20,2.0,20,2.1,20,1937.0,20,16412
2007-04-08T00:00+00:00,30,0.0,20,0.0,20.0,0.0,20.0,6.0,20,8.0,20.0,1.0,20.0,50.0,20,0.0,,0.0,,1789.0,20,9.6,20,9.3,20.0,9.2,20.0,9.4,20.0,8.0,20,20.0,20,16.0,20,1.0,20,0.0,20.0,0.0,20.0,5.6,20,0.0,,0.0,,0.0,,977.2,20,976.9,20.0,976.0,20.0,976.7,20.0,0.0,,0.0,,,,,,,,,,80,20,56.0,20.0,60.0,20.0,65.0,20.0,-1,0.0,20.0,1.0,20,0.0,20.0,20.0,2.0,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,6000.0,20,15000.0,20.0,15000.0,20.0,8.1,20,1.0,,9.7,20,14.6,20.0,13.3,20.0,15.5,20.0,9.1,20.0,12.3,20.0,7.5,20,1.0,20,2.0,20,1.0,20,1.5,20,1611.0,20,16412
2007-04-09T00:00+00:00,30,1.0,20,0.0,20.0,0.0,20.0,8.0,20,9.0,20.0,2.0,20.0,63.0,20,0.0,,0.0,,2088.0,20,7.9,20,9.3,20.0,9.0,20.0,8.7,20.0,28.0,20,20.0,20,20.0,20,1.0,20,0.0,20.0,0.0,20.0,5.7,20,0.0,,0.0,,0.0,,975.0,20,971.5,20.0,970.7,20.0,972.4,20.0,0.0,,0.0,,,,,,,,,,84,20,42.0,20.0,49.0,20.0,58.0,20.0,-1,0.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,25000.0,20,25000.0,20.0,80000.0,20.0,12.3,20,1.0,,6.1,20,19.2,20.0,16.1,20.0,20.5,20.0,4.8,20.0,12.7,20.0,2.1,20,2.0,20,2.0,20,1.0,20,2.1,20,1407.0,20,16412
2007-04-10T00:00+00:00,30,,20,1.0,20.0,1.0,20.0,0.0,20,3.0,20.0,1.0,20.0,13.0,20,0.0,,0.0,,1981.0,20,8.4,20,9.5,20.0,7.8,20.0,8.6,20.0,32.0,20,16.0,20,32.0,20,1.0,20,0.0,20.0,0.0,20.0,8.5,20,0.0,,0.0,,0.0,,974.0,20,971.7,20.0,973.1,20.0,972.9,20.0,0.0,,0.0,,,,,,,,,,70,20,38.0,20.0,38.0,20.0,49.0,20.0,-1,0.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,80000.0,20,80000.0,20.0,80000.0,20.0,10.9,20,1.0,,9.6,20,21.1,20.0,18.0,20.0,22.5,20.0,5.4,20.0,14.0,20.0,3.0,20,1.0,20,2.0,20,2.0,20,2.1,20,1632.0,20,16412
